sample_dir,file_path,cwe_id,flaw_cwe,flaw_line,flaw_line_content,flaw_line_type
testcases/testcase-120,testcases/testcase-120/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_09.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-120,testcases/testcase-120/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_09.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),115,response.addCookie(cookieSink);,SINK
testcases/testcase-121,testcases/testcase-121/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_10.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-121,testcases/testcase-121/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_10.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),115,response.addCookie(cookieSink);,SINK
testcases/testcase-122,testcases/testcase-122/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_11.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-122,testcases/testcase-122/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_11.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),115,response.addCookie(cookieSink);,SINK
testcases/testcase-123,testcases/testcase-123/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_12.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),116,response.addCookie(cookieSink);,SINK
testcases/testcase-123,testcases/testcase-123/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_12.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-124,testcases/testcase-124/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_13.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-124,testcases/testcase-124/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_13.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),115,response.addCookie(cookieSink);,SINK
testcases/testcase-125,testcases/testcase-125/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_14.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-125,testcases/testcase-125/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_14.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),115,response.addCookie(cookieSink);,SINK
testcases/testcase-126,testcases/testcase-126/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_15.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),118,response.addCookie(cookieSink);,SINK
testcases/testcase-126,testcases/testcase-126/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_15.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),57,data = readerBuffered.readLine();,SOURCE
testcases/testcase-127,testcases/testcase-127/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_16.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),56,data = readerBuffered.readLine();,SOURCE
testcases/testcase-127,testcases/testcase-127/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_16.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),111,response.addCookie(cookieSink);,SINK
testcases/testcase-128,testcases/testcase-128/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_17.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),61,data = readerBuffered.readLine();,SOURCE
testcases/testcase-128,testcases/testcase-128/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_17.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),114,response.addCookie(cookieSink);,SINK
testcases/testcase-131,testcases/testcase-131/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_31.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),58,data = readerBuffered.readLine();,SOURCE
testcases/testcase-131,testcases/testcase-131/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_addCookieServlet_31.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),114,response.addCookie(cookieSink);,SINK
testcases/testcase-186,testcases/testcase-186/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_01.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),56,data = readerBuffered.readLine();,SOURCE
testcases/testcase-186,testcases/testcase-186/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_01.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),106,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-187,testcases/testcase-187/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_02.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),114,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-187,testcases/testcase-187/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_02.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-188,testcases/testcase-188/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_03.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),114,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-188,testcases/testcase-188/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_03.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-189,testcases/testcase-189/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_04.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),62,data = readerBuffered.readLine();,SOURCE
testcases/testcase-189,testcases/testcase-189/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_04.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),121,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-190,testcases/testcase-190/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_05.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),62,data = readerBuffered.readLine();,SOURCE
testcases/testcase-190,testcases/testcase-190/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_05.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),121,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-191,testcases/testcase-191/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_06.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),119,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-191,testcases/testcase-191/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_06.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),60,data = readerBuffered.readLine();,SOURCE
testcases/testcase-192,testcases/testcase-192/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_07.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),119,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-192,testcases/testcase-192/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_07.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),60,data = readerBuffered.readLine();,SOURCE
testcases/testcase-193,testcases/testcase-193/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_08.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),68,data = readerBuffered.readLine();,SOURCE
testcases/testcase-193,testcases/testcase-193/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_08.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),127,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-194,testcases/testcase-194/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_09.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-194,testcases/testcase-194/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_09.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),114,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-195,testcases/testcase-195/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_10.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),114,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-195,testcases/testcase-195/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_10.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-196,testcases/testcase-196/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_11.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),114,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-196,testcases/testcase-196/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_11.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-197,testcases/testcase-197/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_12.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-197,testcases/testcase-197/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_12.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),115,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-198,testcases/testcase-198/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_13.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-198,testcases/testcase-198/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_13.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),114,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-199,testcases/testcase-199/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_14.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-199,testcases/testcase-199/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_14.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),114,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-200,testcases/testcase-200/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_15.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),57,data = readerBuffered.readLine();,SOURCE
testcases/testcase-200,testcases/testcase-200/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_15.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),117,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-201,testcases/testcase-201/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_16.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),56,data = readerBuffered.readLine();,SOURCE
testcases/testcase-201,testcases/testcase-201/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_16.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),110,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-202,testcases/testcase-202/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_17.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),113,"response.setHeader(""Location"", ""/author.jsp?lang="" + data);",SINK
testcases/testcase-202,testcases/testcase-202/src/main/java/testcases/CWE113_HTTP_Response_Splitting/s01/CWE113_HTTP_Response_Splitting__File_setHeaderServlet_17.java,113,CWE-113: Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting'),61,data = readerBuffered.readLine();,SOURCE
